dataset,best_lag,abs_lag_min,corr_at_0,corr_best
PEMS07,0,0,0.7653719186782837,0.7653719186782837
PEMS07,0,0,0.9480777978897095,0.9480777978897095
PEMS07,0,0,0.7851102352142334,0.7851102352142334
PEMS07,0,0,0.9279327392578125,0.9279327392578125
PEMS07,0,0,0.8639774918556213,0.8639774918556213
PEMS07,5,25,0.8248801827430725,0.845477283000946
PEMS07,0,0,1.0000004768371582,1.0000004768371582
PEMS07,0,0,1.0000004768371582,1.0000004768371582
PEMS07,0,0,0.9758550524711609,0.9758550524711609
PEMS07,0,0,0.9083871841430664,0.9083871841430664
PEMS07,0,0,0.8386244773864746,0.8386244773864746
PEMS07,0,0,0.9999995231628418,0.9999995231628418
PEMS07,0,0,0.9280137419700623,0.9280137419700623
PEMS07,0,0,0.9133679866790771,0.9133679866790771
PEMS07,0,0,0.9045996069908142,0.9045996069908142
PEMS07,0,0,0.33488112688064575,0.33488112688064575
PEMS07,10,50,0.6177434921264648,0.6653968095779419
PEMS07,6,30,0.6869749426841736,0.6919658184051514
PEMS07,0,0,0.9566335678100586,0.9566335678100586
PEMS07,0,0,0.9429090023040771,0.9429090023040771
PEMS07,0,0,0.9313778281211853,0.9313778281211853
PEMS07,0,0,0.9750376343727112,0.9750376343727112
PEMS07,0,0,0.9768041968345642,0.9768041968345642
PEMS07,0,0,0.9999353885650635,0.9999353885650635
PEMS07,0,0,0.9999353885650635,0.9999353885650635
PEMS07,0,0,0.29528236389160156,0.29528236389160156
PEMS07,1,5,0.5933300256729126,0.6517746448516846
PEMS07,0,0,0.751404881477356,0.751404881477356
PEMS07,0,0,0.485252320766449,0.485252320766449
PEMS07,0,0,0.6610479354858398,0.6610479354858398
PEMS07,0,0,0.7016489505767822,0.7016489505767822
PEMS07,0,0,0.9198520183563232,0.9198520183563232
PEMS07,-1,5,0.9460155367851257,0.9560205340385437
PEMS07,0,0,0.7814502120018005,0.7814502120018005
PEMS07,0,0,0.9385120272636414,0.9385120272636414
PEMS07,0,0,0.7650467157363892,0.7650467157363892
PEMS07,0,0,0.8954415917396545,0.8954415917396545
PEMS07,0,0,0.7610673904418945,0.7610673904418945
PEMS07,0,0,0.4908769726753235,0.4908769726753235
PEMS07,0,0,0.9665626883506775,0.9665626883506775
PEMS07,0,0,0.9755414724349976,0.9755414724349976
PEMS07,0,0,0.656844973564148,0.656844973564148
PEMS07,0,0,0.9647489190101624,0.9647489190101624
PEMS07,0,0,0.9600176811218262,0.9600176811218262
PEMS07,0,0,0.9301906228065491,0.9301906228065491
PEMS07,0,0,0.8385117650032043,0.8385117650032043
PEMS07,0,0,0.8385117650032043,0.8385117650032043
PEMS07,0,0,0.861085057258606,0.861085057258606
PEMS07,0,0,0.7653961777687073,0.7653961777687073
PEMS07,0,0,0.8816277384757996,0.8816277384757996
PEMS07,0,0,0.7352420687675476,0.7352420687675476
PEMS07,0,0,0.7123318910598755,0.7123318910598755
PEMS07,0,0,0.9425256848335266,0.9425256848335266
PEMS07,0,0,0.5817851424217224,0.5817851424217224
PEMS07,12,60,0.20550650358200073,0.26412755250930786
PEMS07,0,0,0.9999997615814209,0.9999997615814209
PEMS07,1,5,0.4748789072036743,0.47527503967285156
PEMS07,0,0,0.9122474193572998,0.9122474193572998
PEMS07,0,0,0.9380089044570923,0.9380089044570923
PEMS07,-12,60,0.452478289604187,0.5742483735084534
PEMS07,0,0,0.958882749080658,0.958882749080658
PEMS07,0,0,0.946670651435852,0.946670651435852
PEMS07,-3,15,0.5496460199356079,0.5649398565292358
PEMS07,0,0,0.7104547619819641,0.7104547619819641
PEMS07,0,0,0.861974835395813,0.861974835395813
PEMS07,0,0,0.5307578444480896,0.5307578444480896
PEMS07,0,0,0.8694610595703125,0.8694610595703125
PEMS07,0,0,0.873955249786377,0.873955249786377
PEMS07,0,0,0.9564947485923767,0.9564947485923767
PEMS07,0,0,0.806104838848114,0.806104838848114
PEMS07,0,0,0.805353045463562,0.805353045463562
PEMS07,0,0,0.9381566047668457,0.9381566047668457
PEMS07,0,0,0.982141375541687,0.982141375541687
PEMS07,0,0,0.9641792178153992,0.9641792178153992
PEMS07,0,0,0.9462926983833313,0.9462926983833313
PEMS07,-3,15,0.3161539137363434,0.3219866454601288
PEMS07,0,0,0.5817851424217224,0.5817851424217224
PEMS07,11,55,0.44961440563201904,0.5057780146598816
PEMS07,0,0,0.9752480387687683,0.9752480387687683
PEMS07,0,0,0.6470228433609009,0.6470228433609009
PEMS07,0,0,0.8880128860473633,0.8880128860473633
PEMS07,0,0,0.6231449842453003,0.6231449842453003
PEMS07,10,50,0.45774149894714355,0.5028619170188904
PEMS07,0,0,0.8861143589019775,0.8861143589019775
PEMS07,-1,5,0.7413502335548401,0.7526296377182007
PEMS07,-1,5,0.7257593274116516,0.7469803094863892
PEMS07,-2,10,0.7180742621421814,0.7232776880264282
PEMS07,0,0,0.9292000532150269,0.9292000532150269
PEMS07,0,0,0.9261331558227539,0.9261331558227539
PEMS07,0,0,0.7239570021629333,0.7239570021629333
PEMS07,0,0,0.8445513248443604,0.8445513248443604
PEMS07,0,0,0.8669318556785583,0.8669318556785583
PEMS07,-9,45,0.28181731700897217,0.30150821805000305
PEMS07,-7,35,0.607477605342865,0.6485360264778137
PEMS07,0,0,0.8510506749153137,0.8510506749153137
PEMS07,0,0,1.0000004768371582,1.0000004768371582
PEMS07,0,0,0.8188927173614502,0.8188927173614502
PEMS07,3,15,0.37319663166999817,0.3761123716831207
PEMS07,0,0,0.9346632361412048,0.9346632361412048
PEMS07,0,0,0.3670748174190521,0.3670748174190521
PEMS07,11,55,0.21533118188381195,0.26279428601264954
PEMS07,0,0,0.766331136226654,0.766331136226654
PEMS07,1,5,0.637874186038971,0.6382681727409363
PEMS07,0,0,0.8991392850875854,0.8991392850875854
PEMS07,0,0,0.91947340965271,0.91947340965271
PEMS07,0,0,0.9575962424278259,0.9575962424278259
PEMS07,0,0,1.0000009536743164,1.0000009536743164
PEMS07,0,0,0.6884596943855286,0.6884596943855286
PEMS07,-2,10,0.6475480198860168,0.702742874622345
PEMS07,0,0,0.9533652663230896,0.9533652663230896
PEMS07,0,0,0.823565661907196,0.823565661907196
PEMS07,2,10,0.2260560244321823,0.23075424134731293
PEMS07,0,0,0.42482060194015503,0.42482060194015503
PEMS07,0,0,1.0000009536743164,1.0000009536743164
PEMS07,0,0,0.8939019441604614,0.8939019441604614
PEMS07,0,0,0.8216909766197205,0.8216909766197205
PEMS07,0,0,0.9310042262077332,0.9310042262077332
PEMS07,0,0,0.9001882672309875,0.9001882672309875
PEMS07,0,0,0.8793786764144897,0.8793786764144897
PEMS07,0,0,0.9222095608711243,0.9222095608711243
PEMS07,0,0,1.0000004768371582,1.0000004768371582
PEMS07,0,0,0.8697957396507263,0.8697957396507263
PEMS07,0,0,0.39845699071884155,0.39845699071884155
PEMS07,0,0,0.8174542784690857,0.8174542784690857
PEMS07,0,0,0.7200430631637573,0.7200430631637573
PEMS07,0,0,0.8416839838027954,0.8416839838027954
PEMS07,0,0,0.9540218710899353,0.9540218710899353
PEMS07,0,0,0.8503764271736145,0.8503764271736145
PEMS07,0,0,0.7676641941070557,0.7676641941070557
PEMS07,0,0,0.7105720639228821,0.7105720639228821
PEMS07,0,0,1.0000019073486328,1.0000019073486328
PEMS07,0,0,0.8831934928894043,0.8831934928894043
PEMS07,0,0,0.9175083637237549,0.9175083637237549
PEMS07,0,0,0.9636788368225098,0.9636788368225098
PEMS07,0,0,0.9998739361763,0.9998739361763
PEMS07,0,0,0.8385117650032043,0.8385117650032043
PEMS07,0,0,0.9437061548233032,0.9437061548233032
PEMS07,0,0,0.8229605555534363,0.8229605555534363
PEMS07,0,0,0.8932363390922546,0.8932363390922546
PEMS07,0,0,0.9099739193916321,0.9099739193916321
PEMS07,0,0,0.9796945452690125,0.9796945452690125
PEMS07,0,0,0.9592496156692505,0.9592496156692505
PEMS07,0,0,0.9335456490516663,0.9335456490516663
PEMS07,0,0,0.9827205538749695,0.9827205538749695
PEMS07,0,0,0.9513018727302551,0.9513018727302551
PEMS07,-10,50,0.5319777131080627,0.5812268257141113
PEMS07,0,0,0.9125334620475769,0.9125334620475769
PEMS07,0,0,0.9543825387954712,0.9543825387954712
PEMS07,0,0,0.8906514644622803,0.8906514644622803
PEMS07,0,0,0.8495059609413147,0.8495059609413147
PEMS07,0,0,0.7805264592170715,0.7805264592170715
PEMS07,-1,5,0.39048030972480774,0.39312711358070374
PEMS07,-1,5,0.664874792098999,0.675014317035675
PEMS07,-4,20,0.782563328742981,0.7973805665969849
PEMS07,0,0,0.6212908029556274,0.6212908029556274
PEMS07,0,0,0.742281973361969,0.742281973361969
PEMS07,0,0,0.9999997615814209,0.9999997615814209
PEMS07,0,0,0.9632127285003662,0.9632127285003662
PEMS07,-6,30,0.4998634159564972,0.5143226981163025
PEMS07,0,0,0.8600757122039795,0.8600757122039795
PEMS07,-1,5,0.8165414929389954,0.8368679285049438
PEMS07,0,0,0.716586172580719,0.716586172580719
PEMS07,0,0,0.7071717381477356,0.7071717381477356
PEMS07,0,0,0.8863766193389893,0.8863766193389893
PEMS07,1,5,0.18824435770511627,0.20371854305267334
PEMS07,0,0,0.8903416395187378,0.8903416395187378
PEMS07,3,15,0.7335891127586365,0.7389493584632874
PEMS07,0,0,0.9898268580436707,0.9898268580436707
PEMS07,0,0,0.9284355640411377,0.9284355640411377
PEMS07,12,60,0.3287239670753479,0.5377420783042908
PEMS07,0,0,0.8912686705589294,0.8912686705589294
PEMS07,-1,5,0.7611029148101807,0.7736849784851074
PEMS07,0,0,0.847756028175354,0.847756028175354
PEMS07,0,0,0.5949997305870056,0.5949997305870056
PEMS07,0,0,0.7036744356155396,0.7036744356155396
PEMS07,7,35,0.5867250561714172,0.6007102727890015
PEMS07,8,40,0.5701305270195007,0.6157191395759583
PEMS07,2,10,0.623762845993042,0.6381552815437317
PEMS07,0,0,0.9232484102249146,0.9232484102249146
PEMS07,0,0,0.6464950442314148,0.6464950442314148
PEMS07,-1,5,0.6311023235321045,0.6385166049003601
PEMS07,0,0,0.815663754940033,0.815663754940033
PEMS07,0,0,0.8371900916099548,0.8371900916099548
PEMS07,0,0,0.8701319694519043,0.8701319694519043
PEMS07,0,0,0.8224384784698486,0.8224384784698486
PEMS07,0,0,0.7807687520980835,0.7807687520980835
PEMS07,0,0,0.6205869317054749,0.6205869317054749
PEMS07,0,0,0.9119975566864014,0.9119975566864014
PEMS07,0,0,0.8869000673294067,0.8869000673294067
PEMS07,0,0,0.3295586109161377,0.3295586109161377
PEMS07,6,30,0.8155155777931213,0.8426317572593689
PEMS07,0,0,0.9999992847442627,0.9999992847442627
PEMS07,0,0,1.0000004768371582,1.0000004768371582
PEMS07,0,0,0.9999998807907104,0.9999998807907104
PEMS07,0,0,1.0000009536743164,1.0000009536743164
PEMS07,0,0,0.34770724177360535,0.34770724177360535
PEMS07,0,0,0.9838575124740601,0.9838575124740601
PEMS07,0,0,1.0000004768371582,1.0000004768371582
PEMS07,12,60,0.5152045488357544,0.5611189007759094
PEMS07,-1,5,0.7775737643241882,0.7810447812080383
PEMS07,0,0,0.983677327632904,0.983677327632904
PEMS07,0,0,1.0000003576278687,1.0000003576278687
PEMS07,0,0,0.94954514503479,0.94954514503479
PEMS07,0,0,0.9569032192230225,0.9569032192230225
PEMS07,-8,40,0.631610095500946,0.6502838730812073
PEMS07,0,0,0.9397156834602356,0.9397156834602356
PEMS07,0,0,0.8224503993988037,0.8224503993988037
PEMS07,0,0,0.8020087480545044,0.8020087480545044
PEMS07,0,0,0.9038408994674683,0.9038408994674683
PEMS07,0,0,0.926903247833252,0.926903247833252
PEMS07,0,0,0.9300527572631836,0.9300527572631836
PEMS07,0,0,0.8630528450012207,0.8630528450012207
PEMS07,0,0,0.8966859579086304,0.8966859579086304
PEMS07,0,0,0.9549323916435242,0.9549323916435242
PEMS07,11,55,0.2964910566806793,0.3664259910583496
PEMS07,2,10,0.7276999950408936,0.7322983741760254
PEMS07,0,0,0.6046181321144104,0.6046181321144104
PEMS07,0,0,1.0000004768371582,1.0000004768371582
PEMS07,0,0,0.9573276042938232,0.9573276042938232
PEMS07,0,0,0.9257177710533142,0.9257177710533142
PEMS07,0,0,0.5221662521362305,0.5221662521362305
PEMS07,0,0,0.9338055849075317,0.9338055849075317
PEMS07,0,0,0.7088395357131958,0.7088395357131958
PEMS07,0,0,0.8932883739471436,0.8932883739471436
PEMS07,0,0,0.8583003282546997,0.8583003282546997
PEMS07,0,0,0.777087926864624,0.777087926864624
PEMS07,0,0,0.7170339822769165,0.7170339822769165
PEMS07,0,0,0.933151125907898,0.933151125907898
PEMS07,0,0,0.917998731136322,0.917998731136322
PEMS07,0,0,0.9867167472839355,0.9867167472839355
PEMS07,0,0,0.7810596823692322,0.7810596823692322
PEMS07,0,0,0.7761436104774475,0.7761436104774475
PEMS07,0,0,0.962912917137146,0.962912917137146
PEMS07,0,0,0.952215313911438,0.952215313911438
PEMS07,0,0,0.9331059455871582,0.9331059455871582
PEMS07,0,0,0.9867590665817261,0.9867590665817261
PEMS07,8,40,0.37064090371131897,0.393650621175766
PEMS07,0,0,0.6776832342147827,0.6776832342147827
PEMS07,0,0,0.9143281579017639,0.9143281579017639
PEMS07,0,0,0.9472414255142212,0.9472414255142212
PEMS07,1,5,0.7369967103004456,0.746191680431366
PEMS07,0,0,0.9745596051216125,0.9745596051216125
PEMS07,0,0,0.9999976754188538,0.9999976754188538
PEMS07,0,0,0.9998978972434998,0.9998978972434998
PEMS07,0,0,0.6233960390090942,0.6233960390090942
PEMS07,0,0,0.5329161882400513,0.5329161882400513
PEMS07,-6,30,0.673662543296814,0.6937088966369629
PEMS07,0,0,0.8556939959526062,0.8556939959526062
PEMS07,0,0,0.9054027795791626,0.9054027795791626
PEMS07,0,0,0.6167946457862854,0.6167946457862854
PEMS07,1,5,0.768015444278717,0.7683063745498657
PEMS07,0,0,0.9323866963386536,0.9323866963386536
PEMS07,0,0,0.8540561199188232,0.8540561199188232
PEMS07,0,0,0.9645953178405762,0.9645953178405762
PEMS07,-4,20,0.6989349722862244,0.7127322554588318
PEMS07,2,10,0.39142900705337524,0.40881845355033875
PEMS07,0,0,0.7100971341133118,0.7100971341133118
PEMS07,0,0,0.8341063261032104,0.8341063261032104
PEMS07,0,0,0.910938024520874,0.910938024520874
PEMS07,0,0,0.9831878542900085,0.9831878542900085
PEMS07,0,0,0.9645256400108337,0.9645256400108337
PEMS07,-4,20,0.6758444309234619,0.6840389370918274
PEMS07,0,0,0.9999353885650635,0.9999353885650635
PEMS07,0,0,0.665032148361206,0.665032148361206
PEMS07,-1,5,0.5968382358551025,0.6421471238136292
PEMS07,0,0,0.8683533668518066,0.8683533668518066
PEMS07,0,0,0.6826165914535522,0.6826165914535522
PEMS07,0,0,0.9186702370643616,0.9186702370643616
PEMS07,0,0,0.834931492805481,0.834931492805481
PEMS07,0,0,0.6481622457504272,0.6481622457504272
PEMS07,0,0,0.9999997615814209,0.9999997615814209
PEMS07,0,0,0.504096508026123,0.504096508026123
PEMS07,0,0,0.9704776406288147,0.9704776406288147
PEMS07,0,0,0.9999353885650635,0.9999353885650635
PEMS07,-1,5,0.5621042251586914,0.5630524754524231
PEMS07,0,0,0.9836448431015015,0.9836448431015015
PEMS07,-12,60,0.35654976963996887,0.5176774859428406
PEMS07,0,0,0.7216976284980774,0.7216976284980774
PEMS07,0,0,0.8486522436141968,0.8486522436141968
PEMS07,0,0,0.6728642582893372,0.6728642582893372
PEMS07,0,0,0.6801854968070984,0.6801854968070984
PEMS07,0,0,0.6054969429969788,0.6054969429969788
PEMS07,0,0,0.8854761123657227,0.8854761123657227
PEMS07,0,0,0.9484226107597351,0.9484226107597351
PEMS07,0,0,0.8943014144897461,0.8943014144897461
PEMS07,0,0,0.9137852787971497,0.9137852787971497
PEMS07,11,55,0.02335457131266594,0.03570201247930527
PEMS07,11,55,0.12731729447841644,0.1438443660736084
PEMS07,0,0,0.6058839559555054,0.6058839559555054
PEMS07,0,0,0.9014226794242859,0.9014226794242859
PEMS07,0,0,0.9053571224212646,0.9053571224212646
PEMS07,0,0,0.9867937564849854,0.9867937564849854
PEMS07,1,5,0.8356349468231201,0.8500658273696899
PEMS07,0,0,0.9613047242164612,0.9613047242164612
PEMS07,0,0,0.9999974370002747,0.9999974370002747
PEMS07,2,10,0.2798670828342438,0.2808295786380768
PEMS07,0,0,0.6142099499702454,0.6142099499702454
PEMS07,0,0,0.7933560609817505,0.7933560609817505
PEMS07,0,0,0.9670717716217041,0.9670717716217041
PEMS07,0,0,1.0000009536743164,1.0000009536743164
PEMS07,0,0,0.747665524482727,0.747665524482727
PEMS07,0,0,0.9470215439796448,0.9470215439796448
PEMS07,0,0,0.8131408095359802,0.8131408095359802
PEMS07,0,0,0.908022403717041,0.908022403717041
PEMS07,0,0,0.9368573427200317,0.9368573427200317
PEMS07,0,0,0.8456971049308777,0.8456971049308777
PEMS07,0,0,0.9750195741653442,0.9750195741653442
PEMS07,0,0,0.3576529324054718,0.3576529324054718
PEMS07,0,0,0.8231420516967773,0.8231420516967773
PEMS07,7,35,0.5584737658500671,0.5822025537490845
PEMS07,0,0,0.8849989771842957,0.8849989771842957
PEMS07,0,0,0.753716230392456,0.753716230392456
PEMS07,1,5,0.620262622833252,0.6241976022720337
PEMS07,0,0,0.8495242595672607,0.8495242595672607
PEMS07,7,35,0.22128351032733917,0.2516779601573944
PEMS07,0,0,0.9006834626197815,0.9006834626197815
PEMS07,0,0,0.9721010327339172,0.9721010327339172
PEMS07,0,0,0.9998739361763,0.9998739361763
PEMS07,0,0,0.9276708960533142,0.9276708960533142
PEMS07,0,0,0.8617071509361267,0.8617071509361267
PEMS07,0,0,0.9253926873207092,0.9253926873207092
PEMS07,0,0,0.8391645550727844,0.8391645550727844
PEMS07,0,0,0.738930881023407,0.738930881023407
PEMS07,1,5,0.860927939414978,0.8739859461784363
PEMS07,0,0,0.9724282026290894,0.9724282026290894
PEMS07,0,0,0.8795873522758484,0.8795873522758484
PEMS07,0,0,0.956153154373169,0.956153154373169
PEMS07,0,0,0.9999998807907104,0.9999998807907104
PEMS07,0,0,0.780037522315979,0.780037522315979
PEMS07,0,0,0.8550335168838501,0.8550335168838501
PEMS07,0,0,0.9415567517280579,0.9415567517280579
PEMS07,0,0,0.9019814133644104,0.9019814133644104
PEMS07,0,0,0.6414576768875122,0.6414576768875122
PEMS07,0,0,0.7144650220870972,0.7144650220870972
PEMS07,0,0,0.9638257026672363,0.9638257026672363
PEMS07,0,0,0.9082646369934082,0.9082646369934082
PEMS07,0,0,0.9826932549476624,0.9826932549476624
PEMS07,0,0,0.8641948103904724,0.8641948103904724
PEMS07,0,0,0.979223370552063,0.979223370552063
PEMS07,0,0,0.8625282645225525,0.8625282645225525
PEMS07,10,50,0.322893887758255,0.34809213876724243
PEMS07,0,0,0.45396888256073,0.45396888256073
PEMS07,0,0,0.9535629749298096,0.9535629749298096
PEMS07,0,0,0.9358538389205933,0.9358538389205933
PEMS07,0,0,0.9663648009300232,0.9663648009300232
PEMS07,0,0,0.9999995231628418,0.9999995231628418
PEMS07,0,0,0.742281973361969,0.742281973361969
PEMS07,0,0,0.8586544394493103,0.8586544394493103
PEMS07,0,0,1.0000009536743164,1.0000009536743164
PEMS07,0,0,0.19937066733837128,0.19937066733837128
PEMS07,0,0,1.0000004768371582,1.0000004768371582
PEMS07,0,0,0.9774541258811951,0.9774541258811951
PEMS07,1,5,0.47466763854026794,0.4760421812534332
PEMS07,11,55,0.5318320989608765,0.5507229566574097
PEMS07,0,0,1.0000009536743164,1.0000009536743164
PEMS07,0,0,0.9632001519203186,0.9632001519203186
PEMS07,0,0,0.8847706913948059,0.8847706913948059
PEMS07,0,0,0.37777113914489746,0.37777113914489746
PEMS07,0,0,0.8761447072029114,0.8761447072029114
PEMS07,0,0,0.9508472084999084,0.9508472084999084
PEMS07,0,0,0.5418079495429993,0.5418079495429993
PEMS07,-12,60,0.6653753519058228,0.7455237507820129
PEMS07,7,35,0.6651815176010132,0.6745110154151917
PEMS07,0,0,0.9999353885650635,0.9999353885650635
PEMS07,0,0,1.0000009536743164,1.0000009536743164
PEMS07,0,0,0.9253853559494019,0.9253853559494019
PEMS07,0,0,0.8956018090248108,0.8956018090248108
PEMS07,0,0,0.8326234221458435,0.8326234221458435
PEMS07,0,0,1.0000009536743164,1.0000009536743164
PEMS07,0,0,0.9154377579689026,0.9154377579689026
PEMS07,0,0,0.9654545783996582,0.9654545783996582
PEMS07,0,0,0.7509083151817322,0.7509083151817322
PEMS07,0,0,0.6375890374183655,0.6375890374183655
PEMS07,0,0,0.672369122505188,0.672369122505188
PEMS07,0,0,0.8685527443885803,0.8685527443885803
PEMS07,0,0,0.9099489450454712,0.9099489450454712
PEMS07,0,0,0.9099819660186768,0.9099819660186768
PEMS07,0,0,0.6581255197525024,0.6581255197525024
PEMS07,0,0,0.742654025554657,0.742654025554657
PEMS07,0,0,0.8336864709854126,0.8336864709854126
PEMS07,0,0,0.7440327405929565,0.7440327405929565
PEMS07,0,0,0.7730433344841003,0.7730433344841003
PEMS07,0,0,0.9864833950996399,0.9864833950996399
PEMS07,1,5,0.42931434512138367,0.43021708726882935
PEMS07,0,0,0.9718343019485474,0.9718343019485474
PEMS07,0,0,0.6213926076889038,0.6213926076889038
PEMS07,0,0,1.0000004768371582,1.0000004768371582
PEMS07,0,0,0.9229781031608582,0.9229781031608582
PEMS07,0,0,0.6499761939048767,0.6499761939048767
PEMS07,-1,5,0.5976182818412781,0.5979594588279724
PEMS07,0,0,0.931416928768158,0.931416928768158
PEMS07,0,0,0.9712343811988831,0.9712343811988831
PEMS07,0,0,0.918698787689209,0.918698787689209
PEMS07,2,10,0.29677292704582214,0.3038620948791504
PEMS07,2,10,0.2799077332019806,0.28089451789855957
PEMS07,12,60,-0.015437575057148933,0.2218003273010254
PEMS07,12,60,0.41416388750076294,0.5963596105575562
PEMS07,12,60,0.4130847752094269,0.5102083086967468
PEMS07,0,0,0.9107542634010315,0.9107542634010315
PEMS07,0,0,0.6923037767410278,0.6923037767410278
PEMS07,0,0,1.0000004768371582,1.0000004768371582
PEMS07,0,0,0.9999997615814209,0.9999997615814209
PEMS07,0,0,0.9999997615814209,0.9999997615814209
PEMS07,0,0,0.9665880799293518,0.9665880799293518
PEMS07,0,0,0.9556823968887329,0.9556823968887329
PEMS07,11,55,0.4906863868236542,0.5707550048828125
PEMS07,0,0,0.8849831819534302,0.8849831819534302
PEMS07,0,0,0.8433194756507874,0.8433194756507874
PEMS07,0,0,0.223213791847229,0.223213791847229
PEMS07,0,0,1.0000009536743164,1.0000009536743164
PEMS07,-5,25,0.3802326023578644,0.38496628403663635
PEMS07,0,0,0.9520382285118103,0.9520382285118103
PEMS07,0,0,0.9244246482849121,0.9244246482849121
PEMS07,0,0,0.870290219783783,0.870290219783783
PEMS07,-3,15,0.4801998436450958,0.49143150448799133
PEMS07,0,0,0.9377714991569519,0.9377714991569519
PEMS07,0,0,0.6910760998725891,0.6910760998725891
PEMS07,0,0,0.9414842128753662,0.9414842128753662
PEMS07,0,0,0.7805989980697632,0.7805989980697632
PEMS07,0,0,0.780037522315979,0.780037522315979
PEMS07,0,0,0.9403537511825562,0.9403537511825562
PEMS07,3,15,0.5838490724563599,0.5883404612541199
PEMS07,0,0,0.8727279901504517,0.8727279901504517
PEMS07,0,0,0.8855999112129211,0.8855999112129211
PEMS07,0,0,0.7237781286239624,0.7237781286239624
PEMS07,0,0,0.33620938658714294,0.33620938658714294
PEMS07,0,0,0.30415040254592896,0.30415040254592896
PEMS07,0,0,0.9519795179367065,0.9519795179367065
PEMS07,0,0,0.9442676305770874,0.9442676305770874
PEMS07,0,0,0.7978742122650146,0.7978742122650146
PEMS07,0,0,0.9627030491828918,0.9627030491828918
PEMS07,12,60,0.6614007949829102,0.7330050468444824
PEMS07,0,0,0.9471265077590942,0.9471265077590942
PEMS07,0,0,0.929234504699707,0.929234504699707
PEMS07,0,0,0.6775007247924805,0.6775007247924805
PEMS07,10,50,0.45910269021987915,0.5081122517585754
PEMS07,0,0,0.9418038129806519,0.9418038129806519
PEMS07,-6,30,0.3338046073913574,0.34317347407341003
PEMS07,0,0,0.207695871591568,0.207695871591568
PEMS07,0,0,0.887670636177063,0.887670636177063
PEMS07,0,0,0.8827716708183289,0.8827716708183289
PEMS07,0,0,0.9753378033638,0.9753378033638
PEMS07,0,0,0.7590206265449524,0.7590206265449524
PEMS07,1,5,0.5340046882629395,0.536854088306427
PEMS07,0,0,1.0000003576278687,1.0000003576278687
PEMS07,0,0,0.9159690141677856,0.9159690141677856
PEMS07,0,0,0.9707549810409546,0.9707549810409546
PEMS07,0,0,0.9038258194923401,0.9038258194923401
PEMS07,0,0,0.4278157353401184,0.4278157353401184
PEMS07,0,0,0.7624025940895081,0.7624025940895081
PEMS07,0,0,0.9434484839439392,0.9434484839439392
PEMS07,0,0,0.9482229351997375,0.9482229351997375
PEMS07,0,0,0.5599800944328308,0.5599800944328308
PEMS07,0,0,0.8480951189994812,0.8480951189994812
PEMS07,0,0,0.879458487033844,0.879458487033844
PEMS07,0,0,0.9413414597511292,0.9413414597511292
PEMS07,0,0,0.6121350526809692,0.6121350526809692
PEMS07,0,0,0.9836806058883667,0.9836806058883667
PEMS07,0,0,0.9077528715133667,0.9077528715133667
PEMS07,0,0,0.9609929919242859,0.9609929919242859
PEMS07,0,0,0.9331870675086975,0.9331870675086975
PEMS07,2,10,0.70387864112854,0.7065051794052124
PEMS07,0,0,0.7325729727745056,0.7325729727745056
PEMS07,0,0,0.9511381983757019,0.9511381983757019
PEMS07,0,0,0.8906150460243225,0.8906150460243225
PEMS07,0,0,0.8645250797271729,0.8645250797271729
PEMS07,-1,5,0.6235194802284241,0.6269370317459106
PEMS07,0,0,0.4394321143627167,0.4394321143627167
PEMS07,-1,5,0.754051148891449,0.7543731927871704
PEMS07,0,0,0.9806616902351379,0.9806616902351379
PEMS07,0,0,0.9366740584373474,0.9366740584373474
PEMS07,0,0,0.8305453658103943,0.8305453658103943
PEMS07,0,0,0.7698854804039001,0.7698854804039001
PEMS07,0,0,0.8310728073120117,0.8310728073120117
PEMS07,0,0,1.0000009536743164,1.0000009536743164
PEMS07,0,0,0.8853839635848999,0.8853839635848999
PEMS07,0,0,0.5843662023544312,0.5843662023544312
PEMS07,0,0,0.7726799845695496,0.7726799845695496
PEMS07,0,0,0.9197822213172913,0.9197822213172913
PEMS07,0,0,0.9540956020355225,0.9540956020355225
PEMS07,0,0,0.9838575124740601,0.9838575124740601
PEMS07,0,0,0.9838575124740601,0.9838575124740601
PEMS07,0,0,0.9449953436851501,0.9449953436851501
PEMS07,0,0,0.9025946855545044,0.9025946855545044
PEMS07,0,0,0.911116361618042,0.911116361618042
PEMS07,0,0,0.8692784905433655,0.8692784905433655
PEMS07,0,0,0.8699579238891602,0.8699579238891602
PEMS07,0,0,0.805508553981781,0.805508553981781
PEMS07,0,0,0.46627774834632874,0.46627774834632874
NYCTaxi,0,0,0.37825390696525574,0.37825390696525574
NYCTaxi,1,30,0.6262134313583374,0.6281261444091797
NYCTaxi,0,0,0.47442999482154846,0.47442999482154846
NYCTaxi,0,0,0.7396212220191956,0.7396212220191956
NYCTaxi,0,0,0.6977976560592651,0.6977976560592651
NYCTaxi,0,0,0.771819531917572,0.771819531917572
NYCTaxi,0,0,0.6630467176437378,0.6630467176437378
NYCTaxi,0,0,0.7406054139137268,0.7406054139137268
NYCTaxi,0,0,0.7559081315994263,0.7559081315994263
NYCTaxi,-1,30,0.6059452295303345,0.6224799752235413
NYCTaxi,0,0,0.6970044374465942,0.6970044374465942
NYCTaxi,7,210,0.07314280420541763,0.07815618067979813
